,node,aPDist,pIn_Degree,aEigenvector_Centrality,pDegree_Centrality,aDegree,aIn_Degree,aBetweenness_Centrality,pDegree,aDegree_Centrality,pCloseness_Centrality,pPagerank,pOut_Degree,aCloseness_Centrality,pBetweenness_Centrality,aOut_Degree,pEigenvector_Centrality,aPagerank,hallmark
3013,MAP2K4,10.032189798635686,59,0.04360516398616871,0.0133248730964467,69.0,51.0,0.0007165309017982441,84,0.0114846870838882,0.24522081071144602,0.000649220182341141,25,0.208796399771708,0.000726605029757184,18.0,0.000139489356405492,0.0010628621811534199,132
3014,MAP2K5,11.256799051423174,16,0.0101459159345308,0.00348984771573604,14.0,12.0,1.79858529611446e-05,22,0.00233022636484687,0.22298745720694102,0.00016430378236627601,6,0.18583075096011104,5.86855733624369e-05,2.0,8.03024573584549e-05,0.00022348698449853,944
3015,MAP2K6,10.186257214179,55,0.0343514364745665,0.0109454314720812,65.0,53.0,0.000726561064378777,69,0.0108189081225033,0.24847437961868105,0.000617387255353997,14,0.21249388976025302,0.000454555220870799,12.0,0.00011743401002257701,0.000949764366846617,932
3016,MAP2K7,10.027784939258064,38,0.0249145161989759,0.0101522842639594,59.0,36.0,0.000582319726144378,64,0.0098202396804261,0.23657298160812698,0.00043123440374460097,26,0.20248711369431197,0.000513867729256594,23.0,0.000106489354685203,0.000653445187721011,196
3017,MAP3K1,9.35791843900841,82,0.0619689449338797,0.0215736040609137,106.0,69.0,0.00355561366100881,136,0.0176431424766977,0.26528498948369,0.0011564088575034804,54,0.22510150210097102,0.0041511054573239396,37.0,0.00473900122396413,0.0018694168293970199,4
3018,MAP3K10,10.928977383924428,3,0.00619416339645675,0.00111040609137056,7.0,3.0,0.000188857977917154,7,0.00116511318242344,0.210027613753617,6.953069657846801e-05,4,0.179171353259201,0.000165388067652077,4.0,8.85100721468266e-06,9.81343805529026e-05,128
3019,MAP3K11,10.23927403894189,14,0.0228854464173684,0.0044416243654822295,22.0,11.0,0.000148329213938784,28,0.00366178428761651,0.233152168814805,0.000206347127630671,14,0.20293308546993102,0.00012083304015969099,11.0,2.9963439822274403e-05,0.000299968443081782,640
3020,MAP3K12,10.915828191047122,2,0.00189750857975597,0.0009517766497461928,6.0,2.0,2.6538508257554e-07,6,0.0009986684420772304,0.19022710546301602,4.52549191028108e-05,4,0.16199223380504998,2.77300382023631e-07,4.0,2.23174688451254e-06,6.54221341297025e-05,128
3021,MAP3K13,10.79660678981556,5,0.00967146132387937,0.00206218274111675,13.0,5.0,0.00039666929849337796,13,0.00216378162450067,0.217774377533882,0.000108478114009035,8,0.187179011505422,0.000164796821188243,8.0,1.3960803398982098e-05,0.000177288333375044,0
3022,MAP3K14,9.867811615909753,49,0.0214361595869735,0.0136421319796954,55.0,33.0,0.0008839902390380789,86,0.00915446071904128,0.24428784207228302,0.0005950914178023018,37,0.19859043303665802,0.0019836732401028604,22.0,0.00920720643269532,0.000600376317469411,20
3023,MAP3K19,11.646229405891551,0,2.71956184904173e-20,0.000317258883248731,2.0,0.0,0.0,2,0.00033288948069241003,0.0,3.38707495131675e-05,2,0.0,0.0,2.0,2.6598156925935396e-60,4.81339440286171e-05,16
3024,MAP3K2,10.147068663671462,10,0.00646681283729621,0.00396573604060914,23.0,9.0,0.000314005124902701,25,0.003828229027962721,0.21622904248372898,0.00015602253607465,15,0.17964545056606301,0.000309859965061364,14.0,1.1650599021932001e-05,0.000229511791837779,0
3025,MAP3K3,10.094947678482576,33,0.00553604226126054,0.0112626903553299,23.0,9.0,0.00015307920028234098,71,0.003828229027962721,0.23869309263554997,0.000458816713783467,38,0.180071774661773,0.00122725093066389,14.0,7.13403467855567e-05,0.00025640328114851,0
3026,MAP3K4,10.279908853386889,16,0.0122692544900454,0.00571065989847716,20.0,9.0,0.00027283340128405497,36,0.0033288948069241,0.230270428912067,0.000284971837051285,20,0.191984544990268,0.000393565171749618,11.0,2.7961363939500707e-05,0.000300173931088629,64
3027,MAP3K5,10.011873572974157,44,0.0254683757147812,0.0128489847715736,50.0,31.0,0.0008068309128123581,81,0.008322237017310259,0.240883817743815,0.000500165047286785,37,0.20596266290749102,0.00118256069029676,19.0,5.64685027590657e-05,0.000624795715275581,132
3028,MAP3K6,10.585055882842704,1,2.71956184904173e-20,0.0012690355329949199,7.0,0.0,0.0,8,0.00116511318242344,0.18264198442941698,4.5407743490883206e-05,7,0.0,0.0,7.0,7.50620188317047e-07,4.81339440286171e-05,0
3029,MAP3K7,9.097096521884213,75,0.0282841097502555,0.0250634517766497,117.0,55.0,0.00336024998997496,158,0.019474034620506,0.24971683779859197,0.000801151893846833,83,0.202138080042249,0.00352682831674171,62.0,0.000156034525852589,0.0009608095342813301,21
3030,MAP3K7CL,12.512900000001158,1,0.00120507460626005,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.188127366541212,3.86492337354383e-05,0,0.157765360791483,0.0,0.0,1.79528341666683e-06,5.46448342223067e-05,0
3031,MAP3K7IP1,10.070601364620051,40,0.0151734848917525,0.0103109137055838,44.0,30.0,0.000273945443634927,65,0.00732356857523302,0.23254900707941603,0.000340609010865266,25,0.194093312938552,0.000280742259475481,14.0,4.09645192351274e-05,0.00043754995020412596,0
3032,MAP3K7IP2,10.202952321518042,38,0.0152691854826145,0.00967639593908629,41.0,29.0,0.000183980012390192,61,0.00682423435419441,0.231575497356987,0.000336382501536129,23,0.193452933081826,0.00024591557866363397,12.0,4.0368941205278006e-05,0.000438900323822406,0
3033,MAP3K7IP3,10.956898835080999,9,0.000613382810176352,0.00285532994923858,7.0,3.0,9.109709159576359e-07,18,0.00116511318242344,0.19872182753741197,0.00011772409680644299,9,0.152547795386662,4.55834212802245e-06,4.0,6.98592022294633e-06,7.465709134429201e-05,0
3034,MAP3K8,9.893073489765653,15,0.0108138054933092,0.00618654822335025,29.0,10.0,0.00023775753374379702,39,0.00482689747003995,0.22704254261930498,0.00024652758691578303,24,0.18126103531084303,0.00053333519205816,19.0,0.000195941563814793,0.00024354297919687402,528
3035,MAP3K9,11.165131236478915,3,0.0107303205002293,0.0009517766497461928,6.0,3.0,1.22744558307311e-06,6,0.0009986684420772304,0.216463352444882,7.500165407826321e-05,3,0.185217051875887,7.570672485580759e-07,3.0,1.41401764465854e-05,0.000127608827257097,128
3036,MAP4,12.512900000001158,1,0.00101162418649155,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.186054793402013,4.23242296637508e-05,0,0.153524003325371,0.0,0.0,2.83431287940065e-05,7.0630482332326e-05,528
3037,MAP4K1,10.417329921784297,32,0.0162935965559391,0.00840736040609137,30.0,22.0,0.000202762879115549,53,0.00499334221038615,0.223111984826379,0.00036932188153872004,21,0.186112272080452,0.0002471207443258,8.0,4.2652264713514e-05,0.000483992857343112,512
3038,MAP4K2,11.077316125811635,13,0.0179571999386476,0.0038071065989847695,24.0,13.0,0.000138955546232181,24,0.0039946737683089215,0.23084699200448996,0.000139744321799637,11,0.19931152005401898,9.83388404521613e-05,11.0,2.8507320116643798e-05,0.000206264995366076,4
3039,MAP4K3,10.742359510734126,6,0.00435039046251858,0.00174492385786802,11.0,6.0,2.2121087743476002e-05,11,0.0018308921438082602,0.20694519409852802,8.50913471179553e-05,5,0.175431002011371,1.15784397551041e-05,5.0,9.138817618898353e-06,0.00011740781538096599,0
3040,MAP4K4,10.349469578965126,33,0.0158722669241394,0.00682106598984771,41.0,31.0,0.000301146628635029,43,0.00682423435419441,0.23294070662489802,0.000317954934467575,10,0.19633853238806895,0.000125629949486987,10.0,0.000126003445572299,0.000426790121813236,144
3041,MAP4K5,10.45938823431554,9,0.00782736201660707,0.00317258883248731,20.0,9.0,5.25072028925304e-05,20,0.0033288948069241,0.21942227054750302,0.000100408756819574,11,0.185510053611795,4.60494957447224e-05,11.0,0.000154115969967617,0.000136381939775948,0
3042,MAPK1,7.97033037111027,239,0.166106269625254,0.0802664974619289,472.0,221.0,0.0307795688682742,506,0.0785619174434088,0.28680487735996896,0.00229385316468787,267,0.24763758068527802,0.0257379282642864,251.0,0.000607390897385031,0.00363708756405774,597
3043,MAPK10,9.476136461973985,59,0.0335857373583277,0.0163388324873096,93.0,54.0,0.0009333144713418607,103,0.0154793608521971,0.241417533735862,0.000642308907595486,44,0.206292045064707,0.0009004756048629391,39.0,7.95870759928601e-05,0.000938566891899039,4
3044,MAPK11,9.016126443668092,75,0.061415334936778,0.0225253807106599,130.0,69.0,0.00266024294006677,142,0.0216378162450067,0.250919242670058,0.000711316904866103,67,0.215655631161015,0.00251004046301819,61.0,0.000160742015350351,0.00121731528829638,768
3045,MAPK12,9.567128473956029,47,0.0346973886379751,0.0125317258883249,79.0,47.0,0.0008925816203272061,79,0.0131491344873502,0.23777759208186303,0.000432124322563032,32,0.202566607693093,0.0006571148698772468,32.0,8.737876763233059e-05,0.000746787808553719,768
3046,MAPK13,9.529562006989806,29,0.014387751818780999,0.00951776649746193,60.0,29.0,0.0008887218589951029,60,0.00998668442077231,0.218210507795966,0.000331143244295439,31,0.188505649245888,0.000678783157399267,31.0,1.6500121573259802e-05,0.000586294686757122,513
3047,MAPK14,8.511114378432644,121,0.0969600147458552,0.039022842639593915,233.0,115.0,0.0122305517350445,246,0.0387816245006658,0.27277141158109,0.00134960851185165,125,0.23605895466915802,0.00949023703320448,118.0,0.00028798899936335496,0.00246453759997031,891
3048,MAPK15,10.753832418039895,1,0.000450358212563309,0.0009517766497461928,6.0,1.0,2.4143499918530398e-06,6,0.0009986684420772304,0.18336849137956698,4.1863665164674e-05,5,0.150098226412569,4.1854174212824704e-07,5.0,1.59662293726454e-06,5.9053202975862706e-05,64
3049,MAPK3,8.131534598103178,250,0.18760092607606502,0.0726522842639594,445.0,243.0,0.0322128784998684,458,0.0740679094540613,0.296086359310106,0.00298091853206426,208,0.258557658406417,0.0231732655045743,202.0,0.000606913148360477,0.004953014552589271,597
3050,MAPK6,11.533679297720392,1,0.000489673547940511,0.000793147208121827,5.0,1.0,5.79315251790579e-05,5,0.000832223701731025,0.179684810727197,3.78972148209599e-05,4,0.14778531910289402,7.121902312418671e-05,4.0,1.03280273804718e-06,5.82490707425903e-05,512
3051,MAPK7,9.916726626726893,16,0.0164501967392048,0.00634517766497462,40.0,16.0,0.000528353583533808,40,0.0066577896138482,0.23114378680007303,0.000217922834151801,24,0.196817845253222,0.0005184179926335861,24.0,4.58371565757764e-05,0.0004720199850574281,945
3052,MAPK8,8.634887452155361,159,0.13859678734993802,0.0444162436548223,273.0,155.0,0.0137559844428699,280,0.045439414114514014,0.278389032785842,0.0018731510329521,121,0.242402359821406,0.0111331703628783,118.0,0.000316939561972501,0.00349491858302662,132
3053,MAPK8IP1,10.453555633217173,10,2.71956184904173e-20,0.004282994923857871,9.0,0.0,0.0,27,0.00149800266311585,0.21065514953787196,0.000236218895331761,17,0.0,0.00033623019565631697,9.0,9.44166423295652e-06,4.81339440286171e-05,384
3054,MAPK8IP3,12.512900000001158,11,0.00288246802982452,0.00317258883248731,2.0,2.0,0.0,20,0.00033288948069241003,0.22475764142154803,0.000190882878222097,9,0.17038742279420802,1.2441554277088801e-05,0.0,8.65943352385527e-05,8.322884949253729e-05,16
3055,MAPK9,9.162354235313995,73,0.055636899914848714,0.021256345177665,124.0,68.0,0.0025304998550496607,134,0.0206391478029294,0.24624522308327101,0.0007344467700007048,61,0.213302051722135,0.0020691348478585,56.0,9.19267270833678e-05,0.0011504755791978,148
3056,MAPKAP1,11.075785688134738,9,0.0030558626649943,0.00269670050761421,7.0,4.0,7.33231912102164e-05,17,0.00116511318242344,0.200015172023248,0.000134961771980454,8,0.165038914763257,5.54259725676485e-05,3.0,7.38770713174455e-06,0.00011551599461560801,272
3057,MAPKAPK2,9.985408953237112,8,0.0201055101585003,0.0046002538071066,27.0,7.0,0.000269208800624471,29,0.00449400798934754,0.227732772655769,0.000107462473735749,21,0.200286337674034,0.00024343812732528907,20.0,2.6889419184409697e-05,0.000160380333159391,519
3058,MAPKAPK3,10.9582160758865,8,0.0106621615905416,0.00269670050761421,13.0,6.0,3.86615244859032e-05,17,0.00216378162450067,0.222697432643499,9.549290685636692e-05,9,0.19091899027449302,3.91409299925672e-05,7.0,1.8857462092192e-05,0.000122048241142873,4
3059,MAPKAPK5,9.31598141121682,4,0.0068846575695564296,0.0101522842639594,64.0,4.0,0.000457671462720647,64,0.0106524633821571,0.202356505569358,7.279664895284041e-05,60,0.175538430671513,0.00030942218571144704,60.0,7.318604894585539e-06,0.00011892194799122299,320
3060,MAPKSP1,11.211734431686093,4,2.71956184904173e-20,0.00142766497461929,2.0,0.0,0.0,9,0.00033288948069241003,0.21978439776662198,8.57094337716188e-05,5,0.0,1.38017130423716e-06,2.0,2.41619167623841e-05,4.81339440286171e-05,0
3061,MAPRE1,11.412823281744364,60,2.71956184904173e-20,0.0193527918781726,2.0,0.0,0.0,122,0.00033288948069241003,0.22173610924160897,0.00033738163464423,62,0.0,7.398284746906179e-05,2.0,0.00030358584469380095,4.81339440286171e-05,528
3062,MAPT,11.838993310035283,29,0.0237047342173024,0.0050761421319797,28.0,27.0,2.3968331463824305e-05,32,0.00466045272969374,0.234965219072203,0.00029545815918195897,3,0.199681758171767,0.000155899993446002,1.0,6.324396393406701e-05,0.00037661850299605903,528
3063,MARCKS,10.675743667831885,15,0.0144822824653578,0.00348984771573604,20.0,14.0,8.87776838979044e-05,22,0.0033288948069241,0.226985212263237,0.000159062765539031,7,0.195594261984778,9.377270039961379e-05,6.0,2.22954164359887e-05,0.000178973282221145,24
3064,MARCKSL1,11.744474271925737,2,0.0027675778097911398,0.000475888324873096,3.0,2.0,4.62176615472987e-07,3,0.0004993342210386152,0.194750189430858,4.31245266531562e-05,1,0.16429270302357699,5.12629555395256e-07,1.0,2.9879436350733893e-06,6.57228818143754e-05,512
3065,MARK2,10.7563363954072,4,0.000137220412312342,0.00333121827411168,19.0,3.0,0.000466570651118772,21,0.0031624500665779,0.184535424555398,9.65345060266984e-05,17,0.141008325075384,0.00045631160281448603,16.0,1.17072448095392e-06,0.000144343872743403,16
3066,MARK3,11.056288533866173,0,2.71956184904173e-20,0.000634517766497462,4.0,0.0,0.0,4,0.0006657789613848201,0.0,3.38707495131675e-05,4,0.0,0.0,4.0,2.6598156925935396e-60,4.81339440286171e-05,0
3067,MARK4,12.512900000001158,1,9.429607123199301e-05,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.16411256789244597,3.72402093075165e-05,0,0.13495054467033302,0.0,0.0,1.4719747920646e-07,5.05174448977773e-05,656
3068,MAS1,11.58156157430548,1,0.000356141377698752,0.000317258883248731,2.0,1.0,3.447188252520269e-06,2,0.00033288948069241003,0.178746905322228,4.037641069339461e-05,1,0.147027316098434,1.26521476922905e-06,1.0,7.333163432448171e-07,5.91260055091103e-05,513
3069,MASP1,11.620100183059085,2,2.71956184904173e-20,0.00111040609137056,3.0,0.0,0.0,7,0.0004993342210386152,0.13082785429566,9.85345188387215e-05,5,0.0,0.000131076565409639,3.0,1.0335070247941401e-09,4.81339440286171e-05,5
3070,MASP2,11.621778648693967,2,2.71956184904173e-20,0.0009517766497461928,2.0,0.0,0.0,6,0.00033288948069241003,0.13082785429566,9.506740752827259e-05,4,0.0,1.12550880855708e-05,2.0,1.0335070247941401e-09,4.81339440286171e-05,4
3071,MAST1,11.237524180396361,0,2.71956184904173e-20,0.000793147208121827,5.0,0.0,0.0,5,0.000832223701731025,0.0,3.38707495131675e-05,5,0.0,0.0,5.0,2.6598156925935396e-60,4.81339440286171e-05,0
3072,MAST2,11.13627844899351,0,2.71956184904173e-20,0.000793147208121827,5.0,0.0,0.0,5,0.000832223701731025,0.0,3.38707495131675e-05,5,0.0,0.0,5.0,2.6598156925935396e-60,4.81339440286171e-05,0
3073,MAT2A,12.512900000001158,3,0.00486860161904769,0.000475888324873096,3.0,3.0,0.0,3,0.0004993342210386152,0.20628417109958203,5.17126610237345e-05,0,0.17734105585087304,0.0,0.0,7.01954126574301e-06,7.510499218108292e-05,0
3074,MATK,10.857677700116811,6,0.00025297258718446296,0.00253807106598985,6.0,1.0,6.4677127726969e-07,16,0.0009986684420772304,0.20626851465476898,6.90204703637077e-05,10,0.139559034706222,7.0648225776166e-06,5.0,8.64770804206224e-06,5.0946295487096003e-05,532
3075,MATN3,12.512900000001158,1,0.00013750961138671598,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.164142522273991,6.710640895251911e-05,0,0.141238743371507,0.0,0.0,3.245836539420769e-07,9.82915538216553e-05,0
3076,MATR3,12.512900000001158,2,0.0012506943562019801,0.000317258883248731,2.0,2.0,0.0,2,0.00033288948069241003,0.19300264919167898,3.86493815308586e-05,0,0.158999572989371,0.0,0.0,6.3447907518153e-06,5.50221250504827e-05,0
3077,MAVS,11.60365876185751,10,8.93086674904606e-05,0.00285532994923858,4.0,3.0,0.000355388753068158,18,0.0006657789613848201,0.193108095996881,0.000270982715859198,8,0.13497375303857,0.00107368608552394,1.0,8.829244321159959e-06,0.0002535287736800141,4
3078,MAX,8.885577899817307,28,0.00998458228748355,0.0228426395939086,118.0,15.0,0.000768547955447492,144,0.0196404793608522,0.23179942931033604,0.000293245083848285,116,0.18367423576671102,0.0013438704861398199,103.0,5.739436522303679e-05,0.000255841367933837,0
3079,MAZ,11.26368795140657,0,2.71956184904173e-20,0.000317258883248731,2.0,0.0,0.0,2,0.00033288948069241003,0.0,3.38707495131675e-05,2,0.0,0.0,2.0,2.6598156925935396e-60,4.81339440286171e-05,0
3080,MB,12.509640905309864,1,3.5354304037542395e-19,0.000317258883248731,2.0,1.0,2.77084635169311e-08,2,0.00033288948069241003,0.00015862944162436498,6.268370193005501e-05,1,0.00016644474034620502,2.5167292023538907e-08,1.0,8.511410216299318e-59,8.9091943461965e-05,0
3081,MBD2,11.324432700948856,25,2.71956184904173e-20,0.00840736040609137,3.0,0.0,0.0,53,0.0004993342210386152,0.203720835550251,0.000177727891532293,28,0.0,2.15874152149245e-06,3.0,8.58604740762166e-06,4.81339440286171e-05,512
3082,MBD3,11.269956914628422,0,2.71956184904173e-20,0.000475888324873096,3.0,0.0,0.0,3,0.0004993342210386152,0.0,3.38707495131675e-05,3,0.0,0.0,3.0,2.6598156925935396e-60,4.81339440286171e-05,0
3083,MBD4,12.51098405724862,2,1.5721140438844e-05,0.000475888324873096,3.0,2.0,0.0,3,0.0004993342210386152,0.145246845499254,0.000262801922240173,1,0.123095954404571,0.0,1.0,7.80935475145036e-08,0.000340143200976335,2
3084,MBL2,11.797755666500514,3,0.00010337692395613199,0.0009517766497461928,2.0,1.0,0.00019480585225660602,6,0.00033288948069241003,0.158225423430668,0.000155893547035951,3,0.13522135937833402,0.000499343641630504,1.0,7.66814503156245e-08,0.00018315236822603705,5
3085,MBNL1,12.512900000001158,1,0.000442366982810267,0.00015862944162436498,1.0,1.0,0.0,1,0.00016644474034620502,0.16738870989458,3.8681781287957e-05,0,0.14336808864193804,0.0,0.0,2.49936313034054e-07,5.654727380816229e-05,0
3086,MBNL3,12.512900000001158,51,0.0142638448921186,0.008090101522842641,51.0,51.0,0.0,51,0.00848868175765646,0.23162874501424105,0.000319410384571378,0,0.19232017649708602,0.0,0.0,0.00021568519686395802,0.000456504267195581,0
3087,MBP,10.704481727409158,13,0.0145752306787222,0.0030139593908629398,19.0,13.0,0.000405466799783379,19,0.0031624500665779,0.22819526226197398,0.000251194970750047,6,0.19621906872370198,0.000355313956057649,6.0,2.00758690423838e-05,0.000392524776577236,20
3088,MBTPS1,11.763067615244132,6,0.0024622346596985803,0.00142766497461929,7.0,5.0,7.46660953716447e-05,9,0.00116511318242344,0.20027140177464198,0.000155535601427039,3,0.16670252749930403,0.000157872670495737,2.0,3.9946091188149e-06,0.0002528871039224,0
3089,MBTPS2,11.76206590114861,0,2.71956184904173e-20,0.000317258883248731,2.0,0.0,0.0,2,0.00033288948069241003,0.0,3.38707495131675e-05,2,0.0,0.0,2.0,2.6598156925935396e-60,4.81339440286171e-05,0
3090,MC1R,11.332842752538168,2,0.000214515192552416,0.000634517766497462,4.0,2.0,2.2519886437864107e-05,4,0.0006657789613848201,0.166035867540724,5.31461803116377e-05,2,0.143422743805828,2.55641129093459e-05,2.0,1.07264571845464e-07,7.711161600551751e-05,2
3091,MC2R,12.512900000001158,2,0.000355388533815909,0.000317258883248731,2.0,2.0,0.0,2,0.00033288948069241003,0.168929434377502,5.06366197271761e-05,0,0.14546883836279598,0.0,0.0,1.65229361913782e-07,7.42841355074132e-05,0
